"RESPID","GENDER","AGE","WORKING","REGION","MUSIC","LIST_OWN","LIST_BACK","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19"
41862,0,58,11,2,1,0.5,1,11,48,12,31,32,52,31,12,54,30,68,32,69,71,12,13,51,14,28
48396,1,25,8,0,3,2,3,28,64,41,1,1,100,49,48,67,70,31,9,99,74,10,1,67,49,48
4426,0,59,4,0,1,0.5,1,67,51,32,32,35,15,49,27,66,35,50,58,27,18,23,14,53,11,21
29990,0,64,11,3,3,1,1,9,43,7,8,9,7,12,12,73,49,46,47,7,9,9,,45,8,10
47984,0,64,11,0,4,5,3,73,68,70,12,11,46,65,25,6,86,86,59,9,29,29,60,29,48,11
38827,0,14,3,1,3,16.5,,53,61,61,48,50,94,31,11,53,59,43,47,48,55,48,70,59,51,52
1935,1,74,11,2,3,2,0.5,8,28,27,8,7,10,5,8,96,66,25,25,44,8,24,9,8,8,10
4396,1,43,5,1,1,,0,56,56,55,55,54,49,49,49,71,51,5,4,52,51,52,50,68,55,55
44196,0,40,9,2,4,0.5,4,54,56,56,57,57,12,35,7,72,91,76,76,55,80,59,61,61,52,53
19639,1,61,11,1,3,1,0.5,71,74,72,28,8,50,6,7,33,53,54,34,6,50,51,10,70,29,17
12074,0,52,4,0,4,3,3,96,70,69,30,30,30,50,13,50,70,82,69,67,77,50,50,94,77,49
11002,0,51,,0,3,3,4,64,73,52,34,34,13,27,9,48,91,70,65,54,70,53,37,52,,
6497,1,58,,2,2,1,1,69,33,9,7,37,94,2,11,94,30,70,56,8,30,8,8,71,,
8291,0,51,,1,3,,4,71,49,70,51,51,34,6,9,53,52,52,51,32,50,50,33,71,,
36708,1,14,3,1,4,2,2,73,87,84,23,10,55,45,44,7,80,63,67,87,82,88,75,79,81,85
13969,0,13,,2,3,1,15,70,71,79,35,36,37,39,36,33,52,73,57,76,76,58,58,61,,
11799,1,44,9,1,3,2,5,65,87,84,23,14,9,46,48,60,93,70,70,94,92,60,90,93,54,46
50611,0,58,8,2,3,3,0,12,11,10,10,10,11,9,9,81,10,12,12,10,49,8,10,8,8,12
30656,0,30,9,1,3,2,8,71,71,72,72,30,31,33,27,30,40,93,76,79,79,31,,26,60,37
10908,1,27,,1,1,2,1,12,33,33,56,72,32,12,12,53,12,74,100,54,76,11,30,71,,
10268,0,47,,1,4,0,0,9,7,91,7,91,4,3,53,100,72,2,2,1,1,2,2,2,,
30905,1,65,11,2,3,1,2,34,73,33,30,70,7,90,5,27,45,28,28,68,69,49,,70,28,28
15902,0,45,,1,1,,10,15,31,48,28,14,97,9,9,92,53,52,54,57,57,16,14,27,,
44220,0,,4,0,1,4,7,52,96,52,53,53,51,70,93,51,52,71,73,52,52,53,50,29,50,51
835,1,58,,0,1,,,32,50,25,28,26,66,3,6,66,30,49,48,14,27,12,12,52,,
49925,1,47,9,1,0,0,0,1,100,1,2,1,100,2,1,100,55,2,1,1,1,1,1,1,1,1
17692,0,34,8,2,4,2,2,1,86,100,3,3,7,65,20,29,83,24,55,56,41,3,8,3,1,1
36882,0,13,3,1,3,3,4,64,84,92,92,10,35,93,10,11,91,92,95,90,90,50,100,97,62,63
12383,0,33,9,2,4,4,7,98,75,88,19,22,8,9,13,12,86,61,68,81,80,66,87,86,82,94
37993,1,39,10,1,4,2,8,87,72,72,57,59,73,53,96,10,48,49,99,49,72,74,72,52,73,87
2273,0,26,9,1,3,1,1,51,33,7,7,51,52,7,10,30,29,70,70,70,71,10,50,12,50,51
1996,1,47,9,1,4,1,2,89,87,90,53,29,30,29,7,8,67,66,70,50,68,28,69,69,90,88
738,0,21,,2,3,2,,51,50,47,36,32,12,12,12,11,30,68,49,49,50,31,12,71,,
25658,0,68,4,2,3,0,3,11,70,14,16,14,12,71,13,70,71,72,72,94,74,76,7,78,5,10
5758,0,72,,0,1,,0,14,48,13,83,82,83,11,13,77,54,75,20,17,49,11,11,73,,
7988,0,59,,1,1,,1,53,74,35,31,31,51,32,32,54,54,73,54,30,55,29,30,53,,
12121,0,31,5,1,4,2,0.5,75,76,84,30,32,5,6,6,33,94,79,79,72,85,50,69,72,72,73
33056,1,42,,,3,2,1,75,58,71,10,11,71,12,13,54,73,74,69,70,70,71,12,55,,
37363,0,58,10,0,1,0.5,0,33,10,10,63,9,33,51,8,72,35,59,61,21,44,8,13,53,31,33
46876,1,38,,2,4,1,,81,82,74,54,36,11,38,38,25,71,77,77,41,53,58,53,69,,
28213,0,23,10,2,1,0,6,28,60,39,25,23,81,72,34,53,54,77,72,34,29,31,,52,23,23
36751,1,15,3,2,3,0.5,2,45,41,54,41,36,52,41,63,55,40,53,41,53,53,36,62,64,44,38
28385,0,47,9,2,4,6,16.5,50,49,53,55,54,54,56,38,0,67,86,74,83,82,65,,72,67,73
16111,1,50,,2,3,0,4,54,32,29,50,31,9,10,10,30,52,83,68,30,32,10,32,74,,
17053,1,52,5,1,1,2,4,52.12,51,51,33.63,52.34,51.67,50.96,50.75,50.96,50.96,49.89,49.25,50.32,50.96,49.25,48.83,51.67,51.89,51.45
48580,1,64,11,1,1,0,4,9,8,9,46,48,6,6,7,85,51,51,52,9,9,14,8,7,7,9
40575,1,18,7,0,3,4,1,14,15,15,1,1,2,2,3,37,48,30,4,31,75,3,99,1,70,71
48967,1,29,9,2,4,4,8,88,88,88,4,10,26,14,11,93,90,88,10,54,93,88,88,88,88,88
2255,0,27,4,0,3,6,6,15,53,50,10,10,53,73,74,8,54,97,70,71,31,31,54,74,13,13
43526,0,15,3,2,3,5,4,74,57,54,6,9,6,52,23,6,51,69,51,50,52,53,93,55,54,53
17409,1,14,3,0,1,1,2,35,47,37,38,37,48,14,7,42,41,68,63,43,45,33,24,46,38,37
18484,0,45,10,0,3,0.5,0.5,11,50,30,12,9,10,9,9,75,52,75,74,52,50,29,29,50,10,11
7514,1,67,,0,3,0,1,74,66,55,36,24,60,40,39,51,90,72,61,35,78,49,49,58,,
20200,1,26,9,2,4,2,2,93,49,49,51,51,52,52,53,54,55,88,90,91,92,91,92,91,92,92
20294,0,45,10,1,1,1,0.5,51,93,58,9,8,2,4,9,50,70,11,9,16,54,55,33,2,9,10
46822,0,24,,1,3,,0,18,48,48,27,4,54,2,1,10,12,50,35,26,50,43,1,42,,
5558,0,19,3,0,3,0.5,2,65,52,58,80,78,55,63,39,12,48,87,82,66,74,32,59,87,90,90
19620,1,64,8,0,4,0.5,4,24,23,22,22,23,46,45,35,62,78,71,29,36,68,53,10,12,25,24
39672,1,26,9,1,4,7,4,56,81,87,78,80,86,76,77,86,50,72,55,79,81,68,56,65,79,72
27870,1,19,3,1,4,5,1,100,72,100,37,10,10,10,35,9,95,30,10,72,92,73,,74,76,59
1495,0,30,,1,4,2,5,38,49,61,26,29,49,52,33,35,61,98,96,52,79,42,29,52,,
36180,1,66,11,0,0,,,53,51,52,52,53,53,53,54,55,49,52,53,53,53,53,52,53,53,54
21080,1,16,3,0,1,0,1,48,30,57,7,70,96,49,14,68,47,27,12,94,93,15,9,70,64,62
32988,1,13,,,3,1,,51,51,53,70,23,50,31,33,59,34,56,47,48,70,52,41,70,,
11544,0,13,3,2,3,2,2,35,69,70,35,35,98,73,3,4,50,70,69,29,48,29,5,5,5,5
35884,1,30,9,1,1,0.5,0.5,48,70,49,31,50,29,49,65,66,28,68,49,70,69,48,6,48,29,30
34081,1,51,9,1,4,1,0.5,54,75,53,33,33,13,15,10,70,70,70,88,53,71,74,56,68,50,51
50364,1,24,1,1,1,1,,52,52,52,51,52,52,51,52,53,54,53,53,53,51,51,51,50,50,52
33020,0,73,,,1,,8,13,30,14,29,30,48,12,13,50,30,72,50,33,33,16,15,29,,
36595,0,60,9,0,1,0,0.5,11,74,30,31,50,49,10,10,11,11,11,51,52,52,12,14,73,73,11
35369,0,29,9,1,3,2,0.5,67,34,69,34,53,53,12,33,25,51,10,9,74,70,54,10,74,31,56
13656,0,13,,0,4,,,65,85,52,28,0,35,100,6,3,68,68,51,52,38,51,6,50,,
21275,1,23,3,1,4,4,5,55,70,88,67,55,66,55,66,53,68,51,67,50,87,56,,50,69,68
20612,1,26,8,0,4,,,21,23,21,26,28,28,28,29,26,36,29,36,29,31,42,43,37,36,18
1146,1,51,,0,1,1,2,50,50,67,11,30,45,10,11,88,49,41,45,39,28,6,9,71,,
22468,0,62,9,2,3,,6,29,78,53,11,10,10,30,5,74,53,51,54,30,51,28,,52,31,30
25829,0,20,8,1,3,3,,69,25,74,49,49,3,3,3,96,96,48,3,71,71,2,71,30,9,10
1497,1,30,,1,4,1,,89,93,69,12,10,67,12,11,53,76,13,10,10,70,49,13,50,,
14922,1,21,,0,4,1,,71,88,72,52,33,76,58,58,10,77,94,77,74,83,73,54,70,,
49709,0,48,9,2,4,1,0.5,72,53,52,32,31,50,10,8,66,66,33,35,33,34,71,35,56,31,31
45906,1,47,,2,1,,2,10,51,33,53,72,91,11,12,73,52,72,52,9,48,9,12,75,,
37673,0,41,9,1,3,2,1,31,31,31,31,50,32,31,54,68,52,70,70,49,31,32,32,32,32,31
11313,1,57,9,0,4,10,8,51,71,51,30,70,7,5,8,27,82,41,19,34,66,45,67,32,70,50
43838,0,32,9,0,4,5,10,100,86,85,31,13,95,52,52,31,71,55,55,70,79,83,79,51,70,70
44260,1,63,9,0,4,1,2,52,56,57,19,22,6,26,24,59,55,41,40,61,64,53,29,45,39,39
16563,0,27,,2,4,3,2,65,66,64,21,20,7,44,31,9,96,100,98,43,78,80,73,55,,
27993,1,13,3,0,1,1,0,34,51,51,67,38,35,36,21,37,51,71,73,43,36,38,,37,38,38
11930,1,39,9,1,3,1,0.5,52,70,69,94,93,9,10,12,55,50,50,50,12,71,10,32,70,50,49
46955,0,50,,0,3,2,,59,63,65,53,50,37,27,26,52,53,86,86,73,64,30,64,72,,
4359,0,45,3,1,3,0.5,1,50,71,50,52,55,31,92,91,30,51,76,97,49,74,12,51,71,70,49
5805,1,19,,0,3,1,3,94,80,66,47,7,63,66,52,6,65,13,12,74,69,29,47,7,,
37422,0,59,10,1,4,3,6,97,96,89,8,4,8,51,57,12,57,80,83,67,68,91,54,98,97,69
34383,1,59,10,0,4,0.5,1,68,70,62,4,7,51,3,2,96,94,51,52,33,71,52,10,49,10,49
27245,0,40,9,2,4,1,3,100,59,100,13,72,13,57,57,16,100,47,52,30,12,52,14,100,100,56
22348,1,59,10,0,4,2,4,76,76,100,50,31,29,52,35,53,100,54,55,52,75,66,,55,48,49
11782,0,43,8,0,3,2,0.5,100,65,48,64,48,30,48,6,49,71,96,87,48,65,47,31,97,50,50
46940,0,23,,1,3,2,1,69,89,32,10,10,90,19,7,29,35,67,65,30,65,31,8,6,,
22115,1,19,3,0,4,2,2,85,74,66,84,85,79,79,63,35,44,43,29,31,73,48,,44,36,30
41660,0,59,11,0,1,0.5,0.5,2,46,23,43,41,42,4,3,87,69,52,18,20,5,3,3,4,31,7
18843,0,56,1,1,1,,,47,29,48,31,48,67,7,6,46,46,82,83,48,45,47,31,83,45,46
45254,1,25,9,2,1,,,76,79,80,88,71,88,73,72,54,66,78,86,86,89,87,74,71,87,88
737,0,23,,2,4,2,1,100,98,100,13,21,9,8,28,20,100,28,16,100,100,97,95,89,,
552,0,31,,1,4,4,1,69,19,17,17,60,69,16,16,27,71,64,56,23,23,23,22,69,,
36510,1,55,10,2,1,1,1,13,56,31,53,30,39,9,13,49,51,13,16,17,32,16,13,49,29,31
181,1,14,,2,4,2,2,100,100,100,9,14,10,73,72,7,100,100,98,100,100,50,19,100,,
4232,0,13,3,2,4,2,0.5,71,70,71,8,10,10,25,25,6,72,71,71,71,71,71,74,74,71,72
4082,0,67,10,1,1,1,0.5,68,47,31,63,50,31,11,11,65,50,48,40,32,43,12,14,17,14,50
10687,1,47,,2,3,4,6,82,70,67,42,42,52,54,51,8,89,90,73,75,79,48,57,92,,
12329,1,46,9,0,3,0.5,3,57,65,51,37,36,36,36,35,52,50,50,69,50,51,32,22,48,44,37
2990,0,62,11,0,1,2,3,5,6,6,7,6,87,6,7,86,91,6,10,7,8,6,10,8,6,6
4374,0,14,3,0,1,1,2,49,28,28,9,9,49,9,6,7,4,5,4,67,66,51,70,70,51,47
50865,1,,9,2,0,,,53,48,50,48,48,47,46,46,46,41,50,60,48,7,12,42,44,49,52
27625,0,27,9,2,3,1,3,72,91,67,58,9,1,61,70,72,33,98,73,54,73,35,34,74,60,44
15786,0,41,,2,3,1,1,71,55,57,47,54,38,52,64,52,51,63,66,38,68,33,50,68,,
30692,0,51,1,0,3,1,1,52,95,52,5,7,53,94,48,50,32,82,83,47,48,23,,4,52,52
658,1,50,,1,3,1,4,32,50,51,49,33,50,7,12,50,51,35,52,34,54,36,36,50,,
21992,0,59,5,2,4,0.5,1,26,72,29,5,6,6,6,5,33,100,91,91,7,8,8,,90,8,7
30223,1,23,5,0,4,5,0,67,18,68,4,16,2,50,63,74,95,79,81,32,91,6,,64,27,7
2832,0,23,8,1,4,5,5,76,54,48,8,8,7,9,11,8,77,8,12,73,67,100,67,72,43,74
18858,0,45,8,1,3,4,2,66,61,66,55,53,34,35,37,35,52,52,48,49,66,47,51,63,47,53
39842,0,49,6,1,1,0.5,2,51,50,51,68,11,17,33,6,7,7,68,48,65,58,37,27,68,12,11
18071,0,49,8,1,4,3,5,73,96,90,17,18,68,24,22,20,94,96,94,69,91,29,70,92,93,26
41998,0,55,1,3,2,1,6,7,51,51,32,53,52,50,98,71,70,51,71,33,49,7,37,37,36,7
46546,0,57,,0,4,,,50,49,76,11,32,33,9,9,78,90,51,31,30,50,52,50,68,,
5094,1,36,9,2,3,1,2,51,69,69,33,32,11,33,33,49,90,91,91,92,90,38,33,72,65,66
13296,0,43,5,2,1,,,32,33,29,30,29,29,27,27,67,49,49,49,29,30,29,28,28,30,29
10228,0,61,,0,4,2,8,57,40,81,33,16,2,2,3,70,57,3,2,3,27,48,4,2,,
18608,1,47,9,1,3,2,5,52,69,51,52,36,29,30,50,49,35,89,69,49,70,30,51,67,49,70
22968,1,43,5,2,1,0.5,2,50,67,41,49,22,8,27,20,67,19,63,52,30,35,13,,66,19,30
12242,1,44,9,0,1,2,0,10,31,52,69,89,0,0,0,92,68,69,76,81,75,0,0,87,31,10
38264,1,46,9,1,4,2,3,89,88,91,51,25,26,12,10,11,93,92,92,70,93,93,92,89,90,89
37670,1,40,9,0,3,8,16.5,69,73,54,38,38,40,55,27,52,55,53,53,93,93,31,32,95,29,68
13689,1,18,,1,3,3,0,67,58,90,61,50,57,20,2,3,50,51,51,72,94,47,46,50,,
31527,1,54,10,1,1,0.5,1,71,53,52,52,52,31,31,32,72,49,74,51,31,53,54,,71,52,50
32055,1,33,9,2,1,1,1,7,70,26,2,2,72,1,1,95,1,72,4,2,1,3,,71,2,2
32609,0,33,,,4,5,5,90,91,90,95,94,90,90,92,91,90,90,90,88,89,89,86,91,,
18326,1,48,10,0,3,5,5,28,81,75,45,41,32,80,31,15,65,43,65,17,61,44,63,31,84,65
32633,0,25,,,4,2,1,74,68,72,73,73,35,64,58,56,86,44,43,74,76,57,58,70,,
10547,0,46,,1,3,2,1,67,65,56,25,24,26,21,20,31,57,73,80,26,39,24,31,48,,
48100,1,60,11,0,4,2,3,77,68,73,20,28,4,3,8,50,94,89,70,66,75,44,49,80,29,57
31409,0,19,3,1,3,0.5,0.5,52,73,70,50,33,53,31,30,31,51,77,73,67,70,33,,70,70,53
27667,0,31,9,0,4,2,1,73,84,87,19,24,24,76,76,17,69,82,69,79,81,69,76,86,84,80
31310,1,52,9,1,1,1,2,73,50,71,70,50,33,33,9,34,51,68,69,71,71,50,,72,50,51
6926,1,38,,1,4,3,2,74,32,97,75,93,7,69,38,30,100,99,98,99,98,98,70,70,,
149,1,20,,1,3,1,1,70,33,70,49,25,51,51,32,32,53,71,53,28,48,11,31,69,,
22785,1,42,9,2,3,3,1,71,72,72,73,27,9,33,33,33,70,92,71,71,93,35,,37,57,71
30164,0,22,5,0,4,5,6,100,100,100,3,2,1,2,1,2,81,90,90,100,100,80,,66,100,100
28422,0,54,10,1,3,1,2,75,81,79,36,28,29,52,51,33,72,52,35,74,65,69,,89,64,54
35474,1,48,1,0,4,1,0.5,90,70,70,0,0,20,0,0,40,81,62,62,1,51,1,1,52,52,1
15181,1,50,,0,4,1,,96,62,91,62,62,81,2,2,89,92,52,53,2,63,13,14,58,,
16751,1,72,11,1,1,3,10,31,9,19,51,6,51,69,32,84,52,52,11,12,51,3,32,50,10,13
9239,1,59,,2,1,,3,10,9,33,33,67,67,8,9,67,7,49,68,7,10,12,12,12,,
1021,1,58,,2,1,,2,11,48,9,9,9,49,11,10,67,45,45,45,6,6,10,11,12,,
47856,1,18,3,3,3,2,2,22,70,41,33,16,59,45,62,48,29,67,63,94,84,47,46,21,53,39
40472,1,63,12,1,3,0.5,2,66,91,73,8,10,10,10,10,71,56,73,56,75,90,50,33,91,52,66
16331,1,31,,0,4,,,49,72,69,32,9,30,31,31,33,89,31,33,34,48,49,9,48,,
41223,1,14,3,0,3,1,1,51,47,49,50,32,69,11,12,98,31,64,67,67,69,49,50,10,28,49
37388,1,21,1,0,3,0,8,81,4,75,79,71,61,62,5,96,53,57,57,55,85,5,3,55,1,51
13936,1,15,,2,3,1,0,64,53,61,27,23,45,3,2,5,74,75,88,46,69,56,31,77,,
33325,0,21,4,0,4,5,9,100,100,100,8,10,9,88,100,11,87,74,95,84,97,9,95,100,100,54
30897,1,14,3,1,3,3,6,53,68,65,60,26,81,23,0,25,64,1,2,61,66,52,,68,69,79
17872,0,31,10,3,1,0.5,1,12,47,32,32,32,46,47,30,47,30,67,51,28,51,30,29,48,30,12
34634,0,45,8,0,4,3,0.5,10,51,67,26,11,31,30,10,73,95,54,92,54,33,26,14,12,11,10
35042,1,24,9,1,4,8,1,100,92,100,11,10,2,2,2,63,100,1,1,100,100,79,65,5,9,64
719,0,63,,1,1,,,17,12,15,14,50,32,10,9,95,29,46,29,6,12,11,11,12,,
4890,0,37,9,2,4,3,5,83,84,85,29,51,95,59,10,97,45,49,89,50,49,68,31,72,100,66
41069,0,43,4,0,1,0.5,10,27,47,28,32,30,31,51,51,34,49,71,55,45,50,27,31,53,14,49
47531,1,19,5,0,4,1,6,75,98,98,97,97,97,97,98,96,98,100,100,100,100,88,100,80,94,75
7345,0,28,,3,3,,,74,74,34,77,76,77,12,12,73,56,94,77,59,58,39,10,72,,
25916,0,13,3,0,4,3,0.5,72,99,86,12,11,39,32,14,70,91,93,86,59,80,44,31,71,51,50
17320,0,23,9,1,1,5,0.5,6,9,9,28,9,48,68,47,93,48,67,49,28,28,7,28,49,7,7
5211,1,,8,2,4,5,9,93,83,82,91,3,22,57,1,2,2,6,5,3,7,47,91,87,94,84
48962,1,32,9,1,3,0.5,0.5,52,53,53,53,51,50,51,51,50,52,49,52,52,52,52,51,51,51,51
37612,1,62,12,1,1,0,14,48,48,30,12,49,69,9,10,68,49,49,10,49,33,30,30,29,29,29
3025,1,31,5,1,3,2,0.5,97,88,90,10,11,11,12,12,13,80,96,90,33,51,74,10,95,77,55
49946,0,36,8,0,1,,,30,42,29,27,41,9,13,14,74,73,51,49,27,27,9,17,55,51,31
36056,1,24,3,0,3,1,2,37,66,68,49,30,50,50,8,33,33,50,69,50,71,51,30,72,72,71
33618,1,20,2,1,4,6,0,51,49,49,50,51,52,50,49,51,50,50,49,49,49,50,50,50,47,52
38075,0,40,8,2,3,1,2,81,49,69,87,76,18,9,10,73,52,90,63,52,51,13,11,85,14,12
29330,0,31,8,0,4,3,1,46,47,77,4,14,40,28,29,66,88,85,80,49,52,57,,53,35,50
9482,0,62,,0,3,3,,76,76,76,18,3,13,12,11,29,76,76,76,12,76,74,27,76,,
32402,0,63,,,3,,5,51,51,54,52,56,36,55,53,49,49,69,48,32,50,32,32,53,,
32250,1,19,,,3,0,2,74,53,26,27,64,52,51,39,26,54,53,65,86,70,70,40,40,,
7193,1,26,,0,1,,2,9,24,9,25,26,28,11,11,91,10,25,27,13,12,12,8,8,,
8001,0,47,,0,4,,9,48,67,67,28,29,29,0,2,31,70,71,54,30,56,57,2,68,,
14635,0,39,,1,3,2,4,51,53,66,30,31,31,33,34,34,54,79,78,78,73,54,54,51,,
1141,1,56,,0,3,1,1,52,34,23,24,27,26,12,34,79,51,71,100,55,55,35,12,48,,
25329,0,31,9,2,4,6,3,53,51,34,32,50,50,96,96,34,52,52,52,53,50,31,,71,51,70
34640,1,54,10,2,3,8,10,65,51,50,30,58,18,2,3,51,74,70,50,13,50,29,11,88,23,8
1980,0,19,3,2,3,,,50,51,49,48,49,49,49,50,50,50,50,49,50,50,48,50,49,50,50
15645,0,15,,1,1,2,3,72,35,36,64,59,7,7,9,49,72,95,53,26,52,20,22,70,,
50722,0,59,9,2,1,0,,12,27,17,8,46,89,47,48,33,31,50,37,36,49,43,13,21,17,6
37308,0,30,4,2,3,2,0,89,72,72,33,32,33,33,34,50,73,90,69,31,32,72,36,49,73,96
44802,1,45,9,0,3,4,4,49,64,63,66,65,53,53,69,36,69,55,54,55,54,39,38,68,41,50
17843,0,40,8,2,4,2,10,73,74,77,32,33,70,51,50,69,70,71,74,32,58,34,37,68,70,52
45817,1,49,,0,3,2,4,69,70,53,36,53,35,26,27,26,87,70,63,54,71,55,55,75,,
13344,0,30,9,0,4,2,3,66,73,49,50,5,62,28,15,11,66,66,48,69,83,45,29,71,47,64
27275,0,63,11,1,3,6,1,1,1,3,4,4,49,2,2,71,50,35,33,3,3,32,2,9,2,1
14301,0,44,,2,4,1,,51,50,71,31,12,8,32,6,55,92,70,50,32,8,20,8,93,,
14305,0,45,,0,4,3,1,43,69,98,47,34,40,38,35,57,85,65,60,60,43,51,70,35,,
17407,0,21,3,0,4,1,3,100,100,100,72,0,52,26,100,11,70,71,100,71,72,50,29,51,71,70
11718,0,50,4,1,1,0.5,3,9,27,27,9,11,31,10,7,7,49,49,49,9,8,8,7,8,8,9
32725,1,35,,,4,3,2,90,55,74,57,74,14,73,73,13,92,69,72,71,91,75,77,77,,
27087,1,45,10,1,4,16.5,0,99,100,95,12,27,28,7,70,4,98,5,5,59,27,99,71,50,96,100
16713,1,19,3,0,4,4,2,99,89,91,66,51,9,78,70,34,64,73,76,66,72,51,69,80,41,63
33104,0,70,,,1,,1,17,14,30,14,12,54,11,14,72,55,72,53,12,31,12,11,35,,
17354,0,14,3,2,4,3,3,90,93,93,93,2,52,91,42,6,92,90,82,95,100,84,100,100,100,92
18275,0,46,8,1,1,,1,49,52,51,50,52,51,51,51,48,48,49,51,5,8,51,6,6,48,50
42369,0,31,9,1,4,3,2,100,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,99,100,100
10096,0,33,,1,3,1,,52,50,50,51,46,24,28,48,52,55,65,66,48,60,54,36,56,,
43141,1,56,10,2,1,2,1,55,71,43,20,15,12,49,13,51,28,72,41,71,67,30,10,51,32,30
49297,1,13,3,0,4,3,5,71,71,72,21,24,25,26,29,30,71,72,73,74,74,29,28,68,71,72
44517,0,60,11,2,3,4,10,52,71,50,50,32,50,48,29,46,35,72,72,50,50,18,19,72,52,30
10390,1,13,,0,1,,,51,51,70,50,49,29,48,29,13,61,21,30,70,70,30,52,70,,
2839,1,52,9,1,1,1,1,75,50,32,7,48,50,66,30,48,48,48,30,30,49,32,32,47,31,8
24202,0,32,10,2,4,6,2,100,100,70,1,2,1,32,52,5,100,73,74,55,72,100,,78,55,51
47198,1,33,,1,1,0,2,72,72,52,37,9,10,8,9,60,67,67,49,70,69,19,18,67,,
39829,1,32,9,2,4,4,4,95,95,93,32,11,8,26,26,5,86,76,75,93,94,91,92,90,90,91
30847,0,25,9,1,3,2,8,94,50,76,65,52,10,51,51,6,51,26,26,99,76,52,,50,72,51
10863,0,57,,1,2,,,7,53,9,9,9,8,6,7,8,7,8,53,9,8,6,9,8,,
36801,0,24,9,2,4,2,1,33,71,71,33,4,5,53,31,5,52,71,87,54,8,10,14,15,9,10
33898,0,56,1,2,4,3,5,94,76,39,100,2,28,19,13,82,94,80,77,94,84,64,52,82,67,44
3755,0,25,8,1,0,0,3,50,51,50,51,53,51,50,50,50,48,45,46,50,49,49,52,49,49,49
38249,1,38,5,1,1,0.5,0.5,52,52,51,51,52,53,54,53,53,54,53,53,53,52,52,53,52,51,52
48573,0,64,11,1,4,8,6,51,67,75,4,25,8,7,7,26,69,71,26,70,96,49,72,51,34,34
31020,1,62,11,1,3,1,2,70,68,66,49,30,50,28,47,50,69,53,52,28,36,33,,57,62,46
46733,1,16,,0,3,2,1,67,86,72,64,7,8,8,8,55,51,59,92,69,56,81,77,69,,
10711,1,43,,2,3,,2,29,32,48,27,29,51,1,1,51,52,60,46,45,47,50,1,4,,
33004,0,54,,,3,1,2,88,84,69,25,24,31,8,26,9,53,58,64,25,71,69,45,87,,
44089,1,50,9,2,1,3,4,66,56,57,49,57,49,61,42,47,64,42,54,44,66,49,51,48,42,46
34369,0,41,4,0,1,0.5,2,11,12,12,14,11,86,10,9,78,14,41,41,27,4,6,10,67,7,7
33284,1,76,11,0,3,0.5,,21,59,45,11,61,17,13,12,65,13,10,14,10,52,33,11,30,12,10
402,1,42,,2,3,,,50,52,31,54,71,52,52,71,69,31,48,47,47,50,33,34,48,,
26417,1,21,9,0,4,3,1,94,48,96,95,94,69,53,11,91,90,92,91,91,92,51,91,92,93,93
26295,0,35,8,1,3,2,1,71,72,71,33,56,36,18,11,28,61,73,72,41,39,51,64,78,47,51
40027,1,30,9,1,4,3,2,100,100,100,5,5,7,52,9,32,95,53,55,78,58,100,49,51,100,100
8814,0,38,,1,3,1,2,24,54,32,69,69,25,9,3,57,34,81,87,72,67,50,2,44,,
22919,0,28,4,3,4,2,1,92,92,91,30,30,94,30,3,68,90,70,27,28,50,90,,71,72,49
41787,1,63,11,2,1,1,1,5,53,4,4,5,52,6,6,72,9,72,54,32,31,6,4,51,4,4
38368,0,35,9,1,2,0,0.5,63,58,14,10,10,68,46,16,63,26,78,59,11,13,11,12,65,12,14
30029,1,58,12,2,4,1,2,77,75,74,70,68,34,16,14,36,54,67,49,48,73,62,,66,73,55
8720,1,32,,1,3,0,1,34,33,29,30,30,47,29,31,46,30,67,71,31,70,31,51,34,,
20783,0,26,3,0,3,0.5,2,94,52,72,51,31,27,50,28,27,49,69,50,27,51,28,67,89,50,51
29155,1,44,9,2,3,0.5,0.5,29,55,40,40,40,93,55,43,54,52,53,41,52,51,32,,42,45,27
13466,0,38,10,2,4,2,6,76,77,92,55,32,9,8,9,9,83,72,75,57,74,77,89,84,73,75
44127,0,18,3,2,4,1,0.5,32,50,69,30,9,11,29,11,50,72,87,72,27,52,30,51,68,31,30
39059,0,49,4,1,3,2,5,54,72,74,53,49,53,91,72,34,57,95,94,55,59,52,53,72,53,53
33849,0,47,9,0,1,2,1,6,52,4,7,8,48,8,7,72,50,49,30,51,9,7,7,5,6,4
25822,0,13,3,2,4,4,1,63,64,79,49,67,13,30,12,11,47,61,53,90,88,23,26,46,66,57
10879,0,29,,2,3,3,0,63,71,60,30,9,35,35,33,49,52,72,49,11,63,34,24,48,,
11855,0,21,3,1,4,4,4,65,79,74,66,68,75,71,80,31,73,72,67,63,63,71,71,55,66,63
20224,1,40,8,1,4,2,2,69,95,83,10,12,33,48,70,71,89,93,93,89,90,90,69,91,91,93
30028,1,20,3,1,4,4,3,85,84,81,13,4,1,48,6,6,6,66,69,68,97,77,,80,95,76
4150,0,25,0,1,4,3,4,71,94,68,74,97,52,67,53,71,71,76,96,47,69,51,72,73,34,35
24031,0,33,9,1,4,2,4,49,26,84,32,65,14,27,24,4,58,74,77,87,91,66,,71,48,67
